"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045930","GO:0045930","negative regulation of mitotic cell cycle","67/3308","244/18860",0.274590163934426,1.56552916922711,4.10067825337327,7.20278347438788e-05,0.00357972482755554,0.00316281403569398,"ABRAXAS1/APC/ATM/BABAM2/BMP7/BRSK1/BUB3/CACNB4/CCNB1/CCND1/CDC14B/CDC6/CDC73/CDK1/CDK2AP2/CENPF/CHFR/DACT1/DTL/EZH2/FBXO31/FBXO5/FBXO7/FHL1/FOXC1/FOXO4/FZD3/FZR1/GEN1/HASPIN/INHBA/INTS3/KANK2/KLHL22/KNL1/MAD1L1/MAD2L1/MRNIP/NABP2/NAE1/PABIR1/PKD2/PKMYT1/PLK3/PML/PPP1R10/PRKDC/PRMT2/RAD21/RAD9A/RBBP8/RBL2/SETMAR/SKA1/SKA3/SPC24/SPDL1/TAOK1/TAOK2/TPRA1/TRIAP1/TRIM39/UIMC1/WAC/ZFP36L1/ZFYVE19/ZWINT",67
"GO:0007005","GO:0007005","mitochondrion organization","104/3308","417/18860",0.249400479616307,1.42191446359237,4.01814509357574,7.58811638538874e-05,0.00374081898902269,0.00330514644935736,"ACAD9/AFG3L2/AKT1/AP3B1/ATAD3A/ATP13A2/ATP5F1D/ATPAF1/ATPAF2/AURKA/BID/BLOC1S2/BNIP3/BNIP3L/CALM3/CHCHD4/CLN8/CNTNAP1/COA4/COX17/COX18/COX7A2L/CYRIB/DAP3/DNAJA3/DNAJC11/DNM1L/EIF2S1/ENDOG/FASTKD3/FEZ1/FMC1/FUNDC1/GABPB1/GCLM/GDAP1/HRK/HSD17B10/HSPD1/IMMT/LETM1/LIG3/LIPA/LONP1/MAPT/MFSD8/MICOS13/MOAP1/MSTO1/MTCH2/MTFR1/MTX2/NDUFAF5/NDUFAF6/NDUFS7/NDUFS8/NOA1/OMA1/OPA1/OXA1L/PARP1/PGAM5/PINK1/POLG2/PPARG/PPM1K/PRELID1/PRKN/PUM2/PYCARD/RAB5IF/RALBP1/ROMO1/RTL10/SCO2/SDHAF3/SDHAF4/SHARPIN/SIRT5/SIRT7/SLC25A31/SLC25A4/SLC35F6/SOD2/SPG7/TFAM/TFRC/TIMM13/TIMM29/TIMM8B/TMEM135/TMEM14A/TMEM70/TOMM20/TOMM40/TOMM7/TRIAP1/UQCC1/UQCC2/UQCC5/UQCC6/UQCRFS1/VPS13C/VPS35",104
"GO:0090224","GO:0090224","regulation of spindle organization","20/3308","48/18860",0.416666666666667,2.37555421201129,4.40078145291816,7.73928012434157e-05,0.003784817552008,0.00334402074256814,"CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CHMP7/DCTN1/DYNC1H1/FSD1/GNAI1/GPSM2/HNRNPU/NUMA1/NUP62/PARP3/PKD1/RAE1/RCC1/RNF4/VPS4B",20
"GO:0090148","GO:0090148","membrane fission","19/3308","45/18860",0.422222222222222,2.40722826817144,4.35880713408946,9.38178819702527e-05,0.00455165644828694,0.00402155014527458,"CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CHMP7/DNM1/DNM1L/DNM2/EXOC6/EXOC7/EXOC8/HGS/MVB12B/SPAST/TMCC1/VPS28/VPS37C/VPS4B",19
"GO:0006457","GO:0006457","protein folding","63/3308","228/18860",0.276315789473684,1.57536753007064,4.03117815758743,9.56512183195617e-05,0.0046040621857282,0.00406785247573702,"AHSA2P/APLF/BAG1/BAG3/BAG4/CANX/CCDC47/CCT3/CCT5/CDC37/CHCHD4/CHORDC1/CLGN/CLPX/DNAJA3/DNAJB1/DNAJB11/DNAJB13/DNAJB6/DNAJC25/DNAJC4/DNAJC5/ELP6/ENTPD5/ERO1A/ERP29/FKBP1A/FKBP4/GAK/GRPEL1/GRPEL2/HSP90AA1/HSPA14/HSPA4L/HSPD1/HSPE1/KHSRP/MOGS/MPDU1/NGLY1/NKTR/NUDCD2/P4HB/PDCD5/PDCL3/PDIA3/PDRG1/PFDN1/POFUT2/PPIA/PTGES3/QSOX2/RANBP2/RIC8A/SDHAF4/SIL1/SNRNP70/TBCA/TBCB/TELO2/TXNDC5/UNC45A/ZMYND10",63
"GO:0032204","GO:0032204","regulation of telomere maintenance","36/3308","111/18860",0.324324324324324,1.84908003529527,4.13780500942231,9.97716307595386e-05,0.00476487483463328,0.00420993616305257,"ACD/ACTR8/ATM/CCT3/CCT5/DKC1/ERCC4/HNRNPA1/HNRNPU/HSP90AA1/INO80C/INO80E/MAP2K7/NABP2/NAT10/NSMCE2/NSMCE3/NSMCE4A/PARN/PARP1/PARP3/PKIB/PML/PPP1R10/PTGES3/RTEL1/SIRT6/SLX4/SMC5/SMC6/SMG6/TNKS2/UPF1/XRCC1/YLPM1/YY1",36
"GO:0032271","GO:0032271","regulation of protein polymerization","57/3308","202/18860",0.282178217821782,1.60879116932249,4.01199553955487,0.000108899914520426,0.00514211291444074,0.00454323940592447,"ABITRAM/ARHGAP28/ARPC2/ARPC5/BAG4/CAMSAP1/CAMSAP3/CAPG/CAPZA1/CAPZA2/CARMIL2/CDC42EP3/CDC42EP4/CDK5R1/CFL1/CLASP1/CLIP3/CYRIB/DCTN1/DYRK1A/EML2/FKBP4/GBA2/GRB2/HAUS3/HAUS6/HSP90AA1/KANK1/KANK2/KANK3/KIRREL1/MAPRE3/MAPT/MECP2/MLST8/MTPN/NCKAP1/NUMA1/PFN1/PFN2/PINK1/PPP2CA/PRKCE/PYCARD/RAC1/RASA1/SKA1/SPTAN1/SPTBN1/SPTBN2/SPTBN4/SSH1/SSH2/SVIL/TMOD3/TPPP/TWF2",57
"GO:1901524","GO:1901524","regulation of mitophagy","20/3308","49/18860",0.408163265306122,2.32707351380697,4.28979004121442,0.000109352965626909,0.00514211291444074,0.00454323940592447,"BNIP3L/CDC37/CSNK2A2/DNM1L/EIF2AK1/FBXO7/NOD2/OMA1/PINK1/PRKN/RBX1/RNF41/SLC25A4/SREBF1/SREBF2/STUB1/TIGAR/TOMM7/USP36/VPS13C",20
"GO:0051225","GO:0051225","spindle assembly","42/3308","137/18860",0.306569343065693,1.74785302606378,4.05170462470994,0.000117632180003305,0.00548920241496339,0.00484990530813144,"ABRAXAS1/ARHGEF10/AURKA/BCCIP/CEP192/CEP63/CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CHMP7/CLASP1/DYNC1H1/FBXO5/GPSM2/HAUS3/HAUS6/HNRNPU/KASH5/KIF11/KIF2A/MAPRE2/MAPRE3/MLH1/MYBL2/NEK6/NUMA1/RCC1/RHOA/RNF4/SKA1/SKA3/SPICE1/STAG1/STAG2/TUBB/TUBB8/TUBGCP3/TUBGCP4/UHRF1/VPS4B",42
"GO:0000289","GO:0000289","nuclear-transcribed mRNA poly(A) tail shortening","15/3308","32/18860",0.46875,2.6724984885127,4.3670441763775,0.000123019254307375,0.00561666633378428,0.00496252420788262,"CNOT1/CNOT4/CNOT6L/CNOT8/CNOT9/EIF4ENIF1/MLH1/PABPC1/PAN2/PAN3/PARN/POLR2G/TENT4A/TNRC6B/TNRC6C",15
"GO:0045143","GO:0045143","homologous chromosome segregation","25/3308","68/18860",0.367647058823529,2.09607724589231,4.17597676349437,0.000123040611020722,0.00561666633378428,0.00496252420788262,"ANKRD31/ATM/BAG6/CCNE2/EHMT2/HORMAD1/KASH5/KNL1/MAEL/MAJIN/MCMDC2/MLH1/MLH3/MSH4/MSH5/PRDM9/RNF212/SIRT7/SPATA22/SPO11/STAG3/SYCE1/TEX15/ZCWPW1/ZWINT",25
"GO:1901875","GO:1901875","positive regulation of post-translational protein modification","41/3308","133/18860",0.308270676691729,1.75755289069106,4.0434644752311,0.000123120119209405,0.00561666633378428,0.00496252420788262,"ARRDC3/BIRC8/CDC14B/CDKN2A/CHFR/CRY1/DCUN1D2/DCUN1D4/DDX3X/DNAJA3/EGR1/FZR1/HDAC4/NOD2/NPM1/NSMCE3/PAXIP1/PHF23/PIAS1/PIAS4/PINK1/PRKN/PTTG1IP/RASSF1/RASSF5/RBX1/RIPK2/RNF111/SAE1/SENP2/SPRTN/SPSB4/STUB1/TBC1D7/TOLLIP/UBA2/UBB/UBE2S/UBE2V1/UBE3A/UBQLN1",41
"GO:0018205","GO:0018205","peptidyl-lysine modification","40/3308","129/18860",0.310077519379845,1.76785429731072,4.03591628471555,0.000128623808175577,0.00582427658798,0.0051459552417067,"ANTKMT/ATPSCKMT/BAG6/CDKN2A/DIP2A/EEF1AKMT1/EGR1/EHMT1/EHMT2/ESCO1/HDAC4/HDAC7/HINT1/KAT7/LIPT2/NNAT/NSMCE2/NSMCE3/NSMCE4A/PIAS1/PIAS4/PLOD3/PML/RANBP2/RELA/RNF212/SAE1/SENP1/SENP2/SENP3/SENP7/SETD6/SIRT5/SMC5/SMC6/TOLLIP/TRIM28/UBA2/UBE2I/UHRF2",40
"GO:0016241","GO:0016241","regulation of macroautophagy","56/3308","199/18860",0.281407035175879,1.604394402484,3.95301509003349,0.00013476772685892,0.00605761113447483,0.00535211460149472,"ADRB2/AKT1/ATM/ATP13A2/ATP6V0D1/ATP6V0E2/ATP6V1B2/ATP6V1D/ATP6V1E2/ATP6V1G1/BAG3/BNIP3/BNIP3L/CAPNS1/CDC37/CDK5R1/CSNK2A2/DNM1L/EHMT2/EIF2AK1/EXOC7/EXOC8/FBXO7/FEZ1/LYPLA1/MOAP1/NOD2/NRBP2/OMA1/PHF23/PINK1/PRKN/RAB3GAP2/RBX1/RIPK2/RNF41/RUBCN/SLC25A4/SNX32/SNX4/SNX6/SREBF1/SREBF2/STUB1/SUPT5H/TBC1D25/TBK1/TIGAR/TOMM7/TRIM32/UBQLN1/USP36/VPS13C/VPS26B/VPS35/WAC",56
"GO:0045931","GO:0045931","positive regulation of mitotic cell cycle","42/3308","138/18860",0.304347826086957,1.73518742442563,3.99770229383736,0.000140798666863137,0.00628249817908292,0.00555081029331355,"AKT1/ANAPC11/ANAPC7/AURKA/BRD4/CCNB1/CCND1/CCND3/CCNE2/CDC25B/CDC25C/CDC6/CDC7/CDK1/CDK10/CPSF3/DDX3X/DTL/DUSP3/EIF4EBP1/FBXO5/FOXA1/HSF1/MAD1L1/MEIS2/MEPCE/NEUROG1/NSMCE2/PAFAH1B1/PLRG1/PPP1R10/PRKCA/RCC2/SKA1/SKA3/SMARCD3/STAT5B/TFDP1/TMOD3/UBE2E2/VPS4B/WNT10B",42
"GO:0022618","GO:0022618","protein-RNA complex assembly","63/3308","231/18860",0.272727272727273,1.5549082114983,3.9136440810121,0.000143609106711573,0.00636146716904238,0.00562058220089308,"ADAR/AGO1/ATM/BOP1/CELF4/DDX39B/DDX42/DHX9/DICER1/DKC1/EIF2D/EIF2S2/EIF2S3/EIF3A/EIF3B/EIF3K/EIF4H/FASTKD2/GEMIN2/GEMIN4/HSP90AA1/HTATSF1/LSM2/LSM4/LUC7L/MTG1/PRKDC/PRPF6/PTBP2/PTGES3/PWP2/RBMX2/RNU6ATAC/RPL10L/RPL13A/RPL5/RPS15/RPSA2/RRP7A/RRP7BP/RSRP1/SART1/SCAF11/SF1/SF3A2/SF3B1/SNRPD2/SRPK1/SRPK2/SRSF1/SRSF10/SRSF12/SRSF5/SRSF6/SRSF9/STRAP/TAF12-DT/TSSC4/TXNL4A/U2AF2/USP39/YTHDC1/ZRSR2",63
"GO:0006605","GO:0006605","protein targeting","82/3308","319/18860",0.25705329153605,1.46554567060759,3.86758630478066,0.000146078440441285,0.00642429860732069,0.00567609600836224,"AKT2/ANKRD13C/AP1M2/AP3B1/BAG3/BAG4/BAG6/BAP1/BID/BNIP3L/C2CD5/CDC37/CDK5R1/CDKN2A/CSNK2A2/EDEM1/FBXO7/GDAP1/GET1/GNPTAB/GNPTG/GOLGA7/HACL1/HGS/ICMT/INPP5K/ITGB1BP1/LYPLA1/LYSET/MTERF4/MYO1C/NACAD/NAGPA/NCOA4/NPEPPS/PAN3/PARD3/PEX16/PINK1/PML/PRKN/RAB3IP/SAE1/SEC61B/SEC61G/SGTA/SIL1/SMURF1/SNAP25-AS1/SPCS1/SPCS3/SREBF1/SREBF2/SRP14/SRP54/SRP68/SRPRB/SYNGR1/TAOK2/TIMM13/TIMM8B/TOMM20/TOMM34/TOMM40/TOMM7/TRAM2/TTC9-DT/UBE2D3/UBE2J2/UBL5/USP36/VPS13C/VPS37C/YWHAE/YWHAG/ZDHHC11B/ZDHHC12/ZDHHC14/ZDHHC9/ZFAND2A/ZFAND6/ZFYVE16",82
"GO:0099173","GO:0099173","postsynapse organization","66/3308","245/18860",0.269387755102041,1.5358685191126,3.89366625170295,0.000149754926496935,0.00653894189768401,0.00577738742748701,"ABI2/ACTB/ACTG1/ADAM10/AKT1/ARF1/ARF4/ARHGAP12/ARHGAP39/ASIC1/CAMK2B/CAPRIN1/CARMIL3/CBLN1/CC2D1A/CDC42/CDK5R1/CFL1/CHMP2B/CHRDL1/CNKSR2/CNTNAP1/CRIPT/CRK/CRKL/CRMP1/CUX2/DIP2A/DISC1/DLG4/DNAJA3/EPHB2/EPHB3/ETV5/FARP1/FRRS1L/GDNF/IGF1R/KIF1A/LRFN2/LRFN4/LRP8/MAPRE3/NAE1/NCKIPSD/NF1/NRCAM/NRXN2/PAFAH1B1/POTEE/POTEF/PUM2/RAC1/SENP1/SIPA1L1/SPTBN2/SRCIN1/SSH1/STAU2/TANC1/TANC2/TMEM108/UBE2M/VPS35/WNT7A/ZDHHC12",66
